Outcode,YearBin,min,max,mean,median
TQ12,1995 - 2004,13750.0,780000.0,112481.0,87500.0
TQ12,2005 - 2014,65000.0,805000.0,207191.45,184975.0
TQ12,2015 +,64950.0,818000.0,266597.48,240000.0
TQ13,1995 - 2004,24500.0,835000.0,149974.4,109475.0
TQ13,2005 - 2014,82000.0,713000.0,262684.64,230500.0
TQ13,2015 +,140000.0,1650000.0,373249.9,310000.0
TQ14,1995 - 2004,16250.0,340000.0,100488.95,82500.0
TQ14,2005 - 2014,67000.0,925000.0,232626.45,199475.0
TQ14,2015 +,26500.0,985000.0,305841.95,249975.0
TQ2,1995 - 2004,16000.0,345000.0,99493.99,80500.0
TQ2,2005 - 2014,55000.0,384950.0,166508.66,159250.0
TQ2,2015 +,30000.0,895000.0,248584.75,219000.0
TQ3,1995 - 2004,24750.0,330000.0,82913.2,68125.0
TQ3,2005 - 2014,40000.0,615000.0,172638.34,152500.0
TQ3,2015 +,54000.0,725000.0,222472.09,207500.0
TQ4,1995 - 2004,15000.0,317000.0,94630.15,78500.0
TQ4,2005 - 2014,65000.0,350000.0,186447.4,187000.0
TQ4,2015 +,5000.0,1358991.0,257937.66,225000.0
TQ5,1995 - 2004,20000.0,249000.0,97451.95,88000.0
TQ5,2005 - 2014,65000.0,675000.0,214760.74,183250.0
TQ5,2015 +,500.0,3500000.0,333366.09,266250.0
TQ6,1995 - 2004,3500.0,625000.0,141095.9,118125.0
TQ6,2005 - 2014,40000.0,2200000.0,410024.5,325000.0
TQ6,2015 +,22000.0,2700000.0,469163.95,315000.0
TQ7,1995 - 2004,23500.0,700000.0,169958.0,135750.0
TQ7,2005 - 2014,63000.0,1700000.0,313402.9,285000.0
TQ7,2015 +,51000.0,4291000.0,489077.75,374750.0
TQ8,1995 - 2004,35500.0,1700000.0,229381.15,160000.0
TQ8,2005 - 2014,84000.0,4800000.0,636639.0,479750.0
TQ8,2015 +,170000.0,4750000.0,860134.51,678500.0
TQ9,1995 - 2004,30000.0,349000.0,119040.01,97500.0
TQ9,2005 - 2014,106000.0,955000.0,288859.99,269750.0
TQ9,2015 +,64000.0,1835000.0,397773.37,311750.0
TR1,1995 - 2004,15000.0,395000.0,114767.4,98800.0
TR1,2005 - 2014,78000.0,500000.0,232905.34,216250.0
TR1,2015 +,15600.0,1500000.0,320587.92,247750.0
TR10,1995 - 2004,20000.0,270000.0,85020.95,73000.0
TR10,2005 - 2014,55000.0,1082500.0,194156.91,174975.0
TR10,2015 +,86000.0,1095306.0,262471.5,227500.0
TR11,1995 - 2004,25000.0,410000.0,116532.15,96000.0
TR11,2005 - 2014,90000.0,1750000.0,280166.5,222500.0
TR11,2015 +,48996.0,2524513.0,402190.99,320000.0
TR12,1995 - 2004,35000.0,515000.0,130422.25,122500.0
TR12,2005 - 2014,60000.0,1550000.0,292629.45,246000.0
TR12,2015 +,1000.0,1350000.0,368347.5,296500.0
TR13,1995 - 2004,20000.0,335000.0,92632.85,71750.0
TR13,2005 - 2014,32000.0,815000.0,202938.65,181250.0
TR13,2015 +,45000.0,920000.0,288149.74,233250.0
TR14,1995 - 2004,12500.0,400000.0,87445.92,67950.0
TR14,2005 - 2014,43000.0,650000.0,162612.9,151750.0
TR14,2015 +,68000.0,1000000.0,217162.5,170500.0
TR15,1995 - 2004,10000.0,193000.0,69380.0,60000.0
TR15,2005 - 2014,40000.0,400000.0,155494.99,148975.0
TR15,2015 +,1000.0,750000.0,206636.71,187950.0
TR16,1995 - 2004,10000.0,440000.0,87748.5,70000.0
TR16,2005 - 2014,88000.0,800000.0,205683.35,166500.0
TR16,2015 +,6000.0,1200000.0,270354.3,225000.0
TR17,1995 - 2004,29500.0,425000.0,113115.95,92725.0
TR17,2005 - 2014,91000.0,785000.0,262051.51,239500.0
TR17,2015 +,147500.0,1855000.0,405646.89,315100.0
TR18,1995 - 2004,19000.0,385000.0,87749.8,71000.0
TR18,2005 - 2014,57000.0,595000.0,201058.34,169975.0
TR18,2015 +,23500.0,690000.0,240832.74,203750.0
TR19,1995 - 2004,13000.0,349000.0,102169.45,74725.0
TR19,2005 - 2014,50000.0,746000.0,235041.01,196000.0
TR19,2015 +,10000.0,800000.0,300514.09,263000.0
TR2,1995 - 2004,29000.0,1165000.0,161013.74,101500.0
TR2,2005 - 2014,75000.0,1760000.0,318320.89,235750.0
TR2,2015 +,57387.0,2750000.0,446732.38,331475.0
TR20,1995 - 2004,16000.0,424000.0,113139.6,72630.0
TR20,2005 - 2014,69000.0,670000.0,271372.5,240500.0
TR20,2015 +,2000.0,1050000.0,314958.5,262500.0
TR21,1995 - 2004,31735.0,550000.0,190856.35,164000.0
TR21,2005 - 2014,62500.0,735000.0,343949.36,340000.0
TR21,2015 +,15000.0,1555496.0,342034.18,310000.0
TR22,1995 - 2004,195000.0,195000.0,195000.0,195000.0
TR22,2005 - 2014,180000.0,335000.0,257500.0,257500.0
TR22,2015 +,710000.0,710000.0,710000.0,710000.0
TR23,1995 - 2004,80000.0,119000.0,99833.33333333333,100500.0
TR23,2005 - 2014,625000.0,720000.0,668000.0,659000.0
TR23,2015 +,200000.0,1100000.0,592000.0,590000.0
TR24,1995 - 2004,60000.0,60000.0,60000.0,60000.0
TR24,2005 - 2014,,,,
TR24,2015 +,,,,
TR25,1995 - 2004,200000.0,425000.0,312500.0,312500.0
TR25,2005 - 2014,287500.0,381000.0,345333.3333333333,367500.0
TR25,2015 +,420000.0,515000.0,472125.0,476750.0
TR26,1995 - 2004,22500.0,560000.0,127027.23,99975.0
TR26,2005 - 2014,68737.0,760000.0,287506.37,250000.0
TR26,2015 +,1600.0,1050000.0,360299.25,295500.0
TR27,1995 - 2004,14000.0,325000.0,89763.2,73500.0
TR27,2005 - 2014,42500.0,485000.0,213777.75,199500.0
TR27,2015 +,3187.0,1100000.0,256421.04,232500.0
TR3,1995 - 2004,35500.0,775650.0,137686.28,102250.0
TR3,2005 - 2014,30000.0,1300000.0,281567.2,228250.0
TR3,2015 +,75775.0,2000000.0,436022.3,308725.0
TR4,1995 - 2004,20500.0,380000.0,107759.65,88000.0
TR4,2005 - 2014,60000.0,825000.0,209230.61,180000.0
TR4,2015 +,1000.0,16541825.0,492225.1,248715.0
TR5,1995 - 2004,10250.0,485260.0,113058.1,85000.0
TR5,2005 - 2014,43500.0,905000.0,301758.16,280000.0
TR5,2015 +,1000.0,2072743.0,388040.46,330000.0
TR6,1995 - 2004,18000.0,385000.0,103427.8,83000.0
TR6,2005 - 2014,75587.0,930000.0,249883.54,214000.0
TR6,2015 +,33000.0,1225000.0,347562.58,298000.0
TR7,1995 - 2004,11000.0,350000.0,101775.83,82500.0
TR7,2005 - 2014,33750.0,500000.0,209229.5,204500.0
TR7,2015 +,10000.0,1480000.0,301257.77,265600.0
TR8,1995 - 2004,17000.0,450000.0,112364.94,89000.0
TR8,2005 - 2014,38500.0,1250000.0,247412.67,215000.0
TR8,2015 +,31500.0,1165952.0,305437.88,278750.0
TR9,1995 - 2004,8000.0,245000.0,83568.4,71225.0
TR9,2005 - 2014,36277.0,445000.0,169723.8,156000.0
TR9,2015 +,49000.0,8820000.0,420167.46,204500.0
TS1,1995 - 2004,7500.0,135950.0,28361.3,24000.0
TS1,2005 - 2014,14000.0,350000.0,65041.8,56071.5
TS1,2015 +,25000.0,8000000.0,228626.65,55000.0
TS10,1995 - 2004,10000.0,250000.0,58432.35,49725.0
TS10,2005 - 2014,26000.0,400000.0,132860.78,127475.0
TS10,2015 +,45500.0,652000.0,139391.95,122250.0
TS11,1995 - 2004,18000.0,320000.0,65568.58,55000.0
TS11,2005 - 2014,60000.0,325000.0,133387.4,128750.0
TS11,2015 +,21500.0,558410.0,163345.05,145000.0
TS12,1995 - 2004,10000.0,365000.0,74562.7,54472.5
TS12,2005 - 2014,32000.0,440000.0,133960.56,122497.5
TS12,2015 +,23000.0,3726239.0,192465.06,127250.0
TS13,1995 - 2004,10000.0,245000.0,52749.19,42000.0
TS13,2005 - 2014,40000.0,415000.0,125203.61,99500.0
TS13,2015 +,10500.0,827998.0,139549.38,107250.0
TS14,1995 - 2004,12400.0,240000.0,77568.66,60000.0
TS14,2005 - 2014,16000.0,535000.0,168299.15,151250.0
TS14,2015 +,723.0,835000.0,183254.38,164000.0
TS15,1995 - 2004,11500.0,380000.0,97258.29,82000.0
TS15,2005 - 2014,76000.0,500000.0,219597.63,189975.0
TS15,2015 +,65000.0,1074728.0,289814.94,240000.0
TS16,1995 - 2004,15750.0,299995.0,87746.4,77500.0
TS16,2005 - 2014,31864.0,580000.0,180730.59,155497.5
TS16,2015 +,74145.0,870000.0,223134.02,171000.0
TS17,1995 - 2004,10000.0,243000.0,81665.16,74250.0
TS17,2005 - 2014,30000.0,455000.0,158529.36,137497.5
TS17,2015 +,35000.0,1950000.0,187309.74,159975.0
TS18,1995 - 2004,10000.0,248950.0,58765.7,46750.0
TS18,2005 - 2014,32750.0,500000.0,136970.38,133250.0
TS18,2015 +,30000.0,2050000.0,202651.23,150000.0
TS19,1995 - 2004,12000.0,175000.0,58066.84,50000.0
TS19,2005 - 2014,43500.0,263000.0,121470.05,119000.0
TS19,2015 +,16415.0,435000.0,129720.33,115000.0
TS2,1995 - 2004,2000.0,70000.0,20147.99,15975.0
TS2,2005 - 2014,7750.0,900000.0,86815.5,45000.0
TS2,2015 +,2000.0,4250000.0,338604.46,52000.0
TS20,1995 - 2004,7227.0,245000.0,67027.34,49475.0
TS20,2005 - 2014,35000.0,485000.0,141258.65,120000.0
TS20,2015 +,25000.0,472000.0,138443.24,123250.0
TS21,1995 - 2004,3000.0,490000.0,95387.59,70000.0
TS21,2005 - 2014,27500.0,435000.0,169534.94,151250.0
TS21,2015 +,7000.0,802500.0,192779.66,167250.0
TS22,1995 - 2004,25950.0,695000.0,156543.47,123000.0
TS22,2005 - 2014,70000.0,1400000.0,281934.28,205000.0
TS22,2015 +,62000.0,2263541.0,400348.92,304495.0
TS23,1995 - 2004,18500.0,197500.0,62509.35,53475.0
TS23,2005 - 2014,44000.0,235000.0,105424.69,95000.0
TS23,2015 +,30000.0,690000.0,124545.11,105000.0
TS24,1995 - 2004,8000.0,155000.0,38790.81,31250.0
TS24,2005 - 2014,23836.0,420000.0,86147.47,75500.0
TS24,2015 +,21500.0,345000.0,94053.59,78500.0
TS25,1995 - 2004,10000.0,115000.0,50909.95,53250.0
TS25,2005 - 2014,21000.0,300000.0,94847.2,89475.0
TS25,2015 +,21000.0,265000.0,109643.57,106250.0
TS26,1995 - 2004,5000.0,245000.0,68166.6,55225.0
TS26,2005 - 2014,15000.0,475000.0,129740.86,103000.0
TS26,2015 +,20000.0,550000.0,137897.92,105000.0
TS27,1995 - 2004,10000.0,420000.0,72523.6,56250.0
TS27,2005 - 2014,20500.0,850000.0,118810.4,101500.0
TS27,2015 +,19000.0,565000.0,139165.49,110000.0
TS28,1995 - 2004,3000.0,150000.0,50193.12,40500.0
TS28,2005 - 2014,25000.0,205000.0,95109.73,83000.0
TS28,2015 +,1000.0,380000.0,116956.02,85500.0
TS29,1995 - 2004,5000.0,197000.0,43815.85,36750.0
TS29,2005 - 2014,31402.0,450000.0,97057.29,80000.0
TS29,2015 +,20500.0,378000.0,93225.82,77500.0
TS3,1995 - 2004,11000.0,250000.0,35410.6,31100.0
TS3,2005 - 2014,13750.0,199950.0,72677.95,70000.0
TS3,2015 +,25000.0,172995.0,71968.43,67499.5
TS4,1995 - 2004,15100.0,115000.0,42852.57,37500.0
TS4,2005 - 2014,33287.0,215000.0,101917.88,94975.0
TS4,2015 +,4000.0,285000.0,121374.16,107500.0
TS5,1995 - 2004,13000.0,305000.0,66199.8,55497.5
TS5,2005 - 2014,21900.0,387500.0,126040.28,117750.0
TS5,2015 +,12000.0,685000.0,151779.25,134505.0
TS6,1995 - 2004,9500.0,148000.0,42437.42,35250.0
TS6,2005 - 2014,13000.0,425000.0,104008.42,81000.0
TS6,2015 +,15000.0,3617143.0,147239.05,93750.0
TS7,1995 - 2004,13250.0,300000.0,99190.75,77900.0
TS7,2005 - 2014,40000.0,640000.0,179928.35,155000.0
TS7,2015 +,43500.0,887500.0,202793.11,170000.0
TS8,1995 - 2004,10000.0,210000.0,76553.43,69100.0
TS8,2005 - 2014,55000.0,274950.0,148453.95,135000.0
TS8,2015 +,42000.0,1455000.0,190535.21,169950.0
TS9,1995 - 2004,40000.0,700000.0,133071.21,112000.0
TS9,2005 - 2014,93000.0,675000.0,250174.11,201000.0
TS9,2015 +,75000.0,884000.0,259743.45,217497.5
TW1,1995 - 2004,59950.0,780000.0,206167.65,154975.0
TW1,2005 - 2014,175000.0,2300000.0,622235.3,456500.0
TW1,2015 +,2500.0,25200000.0,1032324.44,567250.0
TW10,1995 - 2004,71000.0,3800000.0,377389.0,225000.0
TW10,2005 - 2014,138000.0,3250000.0,626065.67,423500.0
TW10,2015 +,600.0,3800000.0,969095.59,649360.0
TW11,1995 - 2004,40000.0,1050000.0,221356.9,181250.0
TW11,2005 - 2014,160000.0,1745000.0,497758.0,416250.0
TW11,2015 +,200000.0,3200000.0,809138.5,667500.0
TW12,1995 - 2004,43000.0,917500.0,198528.75,170500.0
TW12,2005 - 2014,127500.0,873400.0,353196.71,315000.0
TW12,2015 +,40000.0,2525000.0,608683.78,494250.0
TW13,1995 - 2004,36000.0,220000.0,109006.35,94500.0
TW13,2005 - 2014,70000.0,445000.0,212019.33,215997.5
TW13,2015 +,80500.0,10200000.0,435129.01,349500.0
TW14,1995 - 2004,22400.0,254950.0,109817.25,94000.0
TW14,2005 - 2014,60000.0,341000.0,205810.37,209500.0
TW14,2015 +,3000.0,4274000.0,403708.09,365000.0
TW15,1995 - 2004,28800.0,340000.0,138117.75,128500.0
TW15,2005 - 2014,134000.0,1050000.0,274047.1,249975.0
TW15,2015 +,2500.0,1250000.0,376497.5,370000.0
TW16,1995 - 2004,17250.0,470000.0,164692.89,149975.0
TW16,2005 - 2014,78750.0,745000.0,298044.25,250000.0
TW16,2015 +,6689.0,1591000.0,477432.39,422500.0
TW17,1995 - 2004,50000.0,560000.0,165401.0,153975.0
TW17,2005 - 2014,83000.0,1170000.0,333476.52,280000.0
TW17,2015 +,7688.0,1250000.0,437432.38,425000.0
TW18,1995 - 2004,39500.0,905000.0,161602.25,138975.0
TW18,2005 - 2014,92000.0,3572500.0,323793.46,249950.0
TW18,2015 +,22500.0,10790710.0,564662.32,388500.0
TW19,1995 - 2004,24400.0,628000.0,140094.45,131000.0
TW19,2005 - 2014,51700.0,723000.0,273738.1,240000.0
TW19,2015 +,73000.0,1300000.0,437007.5,353250.0
TW2,1995 - 2004,45000.0,499000.0,186438.0,177000.0
TW2,2005 - 2014,135000.0,1750000.0,369970.51,332500.0
TW2,2015 +,152500.0,1950000.0,583640.01,542500.0
TW20,1995 - 2004,53000.0,780000.0,165752.5,134500.0
TW20,2005 - 2014,117000.0,1020000.0,324072.15,250000.0
TW20,2015 +,140000.0,7982491.0,609983.45,446250.0
TW3,1995 - 2004,28800.0,309950.0,121053.95,106750.0
TW3,2005 - 2014,60500.0,18800000.0,455292.87,244975.0
TW3,2015 +,50001.0,2500000.0,387057.39,330000.0
TW4,1995 - 2004,35000.0,320000.0,120254.8,107500.0
TW4,2005 - 2014,85000.0,450000.0,230052.1,226000.0
TW4,2015 +,132500.0,1950000.0,405416.24,357682.0
TW5,1995 - 2004,33250.0,1100000.0,148067.0,124225.0
TW5,2005 - 2014,95000.0,480000.0,258094.42,248750.0
TW5,2015 +,25000.0,1200000.0,440905.25,447500.0
TW6,1995 - 2004,,,,
TW6,2005 - 2014,420000.0,420000.0,420000.0,420000.0
TW6,2015 +,411612.0,330000000.0,37081466.61904762,14960842.0
TW7,1995 - 2004,6500.0,385000.0,158545.32,139975.0
TW7,2005 - 2014,124950.0,812500.0,316502.44,280725.0
TW7,2015 +,1000.0,3050000.0,515710.62,437500.0
TW8,1995 - 2004,22500.0,500000.0,196635.43,187475.0
TW8,2005 - 2014,72000.0,1480000.0,336967.95,299500.0
TW8,2015 +,23000.0,1210000.0,476935.0,442500.0
TW9,1995 - 2004,45000.0,920000.0,259471.01,219950.0
TW9,2005 - 2014,172500.0,1600000.0,524798.94,445000.0
TW9,2015 +,70000.0,3900000.0,941602.86,740000.0
UB1,1995 - 2004,32000.0,300000.0,128714.0,130750.0
UB1,2005 - 2014,50000.0,945000.0,228358.94,227750.0
UB1,2015 +,40000.0,830000.0,373235.29,382500.0
UB10,1995 - 2004,16675.0,600000.0,155327.04,137975.0
UB10,2005 - 2014,36000.0,1100000.0,313843.15,288500.0
UB10,2015 +,162000.0,1365000.0,512947.71,457500.0
UB11,1995 - 2004,,,,
UB11,2005 - 2014,13310000.0,26000000.0,17887000.0,15800000.0
UB11,2015 +,21295.0,143650000.0,21458101.111111112,17860631.5
UB2,1995 - 2004,28000.0,413000.0,124947.75,117750.0
UB2,2005 - 2014,82000.0,2200000.0,255961.49,232500.0
UB2,2015 +,127500.0,1273000.0,402914.66,355000.0
UB3,1995 - 2004,39000.0,242950.0,108592.0,92000.0
UB3,2005 - 2014,85800.0,420000.0,214852.12,220000.0
UB3,2015 +,25000.0,1327160.0,376220.93,371250.0
UB4,1995 - 2004,22500.0,295000.0,115709.2,104997.5
UB4,2005 - 2014,70000.0,374950.0,215164.5,225000.0
UB4,2015 +,42500.0,7560000.0,450377.63,364975.0
UB5,1995 - 2004,17500.0,350000.0,124183.84,109250.0
UB5,2005 - 2014,125000.0,540000.0,225007.52,208500.0
UB5,2015 +,500.0,680000.0,362907.01,382500.0
UB6,1995 - 2004,13000.0,380000.0,144851.4,136000.0
UB6,2005 - 2014,60000.0,500000.0,258609.45,263500.0
UB6,2015 +,90000.0,7829005.0,523925.57,469500.0
UB7,1995 - 2004,16500.0,250000.0,119799.6,115500.0
UB7,2005 - 2014,63000.0,494680.0,224554.7,215000.0
UB7,2015 +,163500.0,790000.0,353109.85,340250.0
UB8,1995 - 2004,2500.0,370000.0,125004.79,114975.0
UB8,2005 - 2014,96750.0,635000.0,249952.79,230000.0
UB8,2015 +,82500.0,2591407.0,436108.21,390000.0
UB9,1995 - 2004,29400.0,1650000.0,205956.0,157975.0
UB9,2005 - 2014,106000.0,13900000.0,474675.5,258500.0
UB9,2015 +,145000.0,3250000.0,521922.89,436250.0
W10,1995 - 2004,17500.0,700000.0,196504.82,156500.0
W10,2005 - 2014,123454.0,5670000.0,550773.4,397475.0
W10,2015 +,2419.0,4700000.0,762367.22,654500.0
W11,1995 - 2004,20850.0,2230000.0,425791.39,297475.0
W11,2005 - 2014,32000.0,9000000.0,1239203.34,662500.0
W11,2015 +,100.0,20500000.0,2334414.83,980000.0
W12,1995 - 2004,5100.0,593000.0,173490.66,165150.0
W12,2005 - 2014,86000.0,1750000.0,434651.83,325000.0
W12,2015 +,20000.0,4333081.0,750182.65,647500.0
W13,1995 - 2004,37500.0,865000.0,193053.3,161250.0
W13,2005 - 2014,107500.0,1500000.0,408637.95,325000.0
W13,2015 +,89050.0,2735000.0,690872.09,599975.0
W14,1995 - 2004,6000.0,7500000.0,333168.76,205000.0
W14,2005 - 2014,45554.0,5050000.0,628096.56,415625.0
W14,2015 +,49000.0,13500000.0,1267441.0,730000.0
W15,1995 - 2004,270000.0,270000.0,270000.0,270000.0
W15,2005 - 2014,560000.0,560000.0,560000.0,560000.0
W15,2015 +,,,,
W1A,1995 - 2004,,,,
W1A,2005 - 2014,,,,
W1A,2015 +,65455000.0,261710920.0,163582960.0,163582960.0
W1B,1995 - 2004,42250.0,5850000.0,384715.32,248975.0
W1B,2005 - 2014,101246.0,94390560.0,2059787.72,751583.0
W1B,2015 +,30000.0,115000000.0,5228331.43,3070000.0
W1C,1995 - 2004,180000.0,1025000.0,731000.0,850000.0
W1C,2005 - 2014,80000.0,20500000.0,3385000.0,616250.0
W1C,2015 +,42000.0,123170000.0,27645405.545454547,5962500.0
W1D,1995 - 2004,78000.0,2500000.0,374526.28,272500.0
W1D,2005 - 2014,8000.0,35000000.0,1603312.48,542500.0
W1D,2015 +,1000.0,263100000.0,11363574.52,783500.0
W1F,1995 - 2004,18150.0,3400000.0,351175.85,237000.0
W1F,2005 - 2014,117375.0,25000000.0,1438958.28,760500.0
W1F,2015 +,13085.0,86450000.0,4995223.71,1462500.0
W1G,1995 - 2004,38000.0,1616100.0,338123.97,235000.0
W1G,2005 - 2014,44600.0,7075000.0,1359820.5,897500.0
W1G,2015 +,7000.0,38100000.0,3199870.05,1575000.0
W1H,1995 - 2004,60000.0,4250000.0,417204.5,285000.0
W1H,2005 - 2014,150000.0,5500000.0,721441.43,477000.0
W1H,2015 +,15000.0,32870000.0,1850220.43,1190000.0
W1J,1995 - 2004,1700.0,3500000.0,576754.16,470000.0
W1J,2005 - 2014,50000.0,11350000.0,1573626.13,1000000.0
W1J,2015 +,100.0,569200000.0,14354089.84,2637500.0
W1K,1995 - 2004,10000.0,3700000.0,564634.59,382500.0
W1K,2005 - 2014,66600.0,9450000.0,1628119.59,915000.0
W1K,2015 +,22700.0,95900000.0,6340404.7,3037500.0
W1M,1995 - 2004,125500.0,374500.0,198031.25,199000.0
W1M,2005 - 2014,,,,
W1M,2015 +,,,,
W1N,1995 - 2004,69000.0,1380000.0,401845.86363636365,215000.0
W1N,2005 - 2014,242000.0,502000.0,378000.0,375000.0
W1N,2015 +,187000.0,3250000.0,1718500.0,1718500.0
W1P,1995 - 2004,74000.0,458000.0,238526.92307692306,239750.0
W1P,2005 - 2014,210000.0,460000.0,299125.0,263250.0
W1P,2015 +,,,,
W1R,1995 - 2004,249950.0,365000.0,288316.6666666667,250000.0
W1R,2005 - 2014,,,,
W1R,2015 +,,,,
W1S,1995 - 2004,70000.0,4445000.0,805908.098901099,475000.0
W1S,2005 - 2014,66681.0,85500000.0,3966371.77,1125000.0
W1S,2015 +,3076.0,164160883.0,14454570.77,3975000.0
W1T,1995 - 2004,50650.0,2250000.0,275275.01,216500.0
W1T,2005 - 2014,150000.0,3950000.0,701822.49,502500.0
W1T,2015 +,6000.0,62000000.0,3106875.24,1324000.0
W1U,1995 - 2004,61000.0,1200000.0,325971.43,250000.0
W1U,2005 - 2014,32400.0,17500000.0,1135197.61,700000.0
W1U,2015 +,25000.0,12108075.0,2301692.88,1156250.0
W1V,1995 - 2004,100000.0,920000.0,341000.0,280000.0
W1V,2005 - 2014,,,,
W1V,2015 +,19391600.0,19391600.0,19391600.0,19391600.0
W1W,1995 - 2004,9500.0,1200000.0,224054.43,198000.0
W1W,2005 - 2014,125000.0,7250000.0,657591.61,447750.0
W1W,2015 +,20000.0,66000000.0,2703798.2,1230000.0
W1X,1995 - 2004,300000.0,1925000.0,855416.6666666666,768750.0
W1X,2005 - 2014,,,,
W1X,2015 +,,,,
W1Y,1995 - 2004,80000.0,1100000.0,510106.14285714284,515000.0
W1Y,2005 - 2014,1535000.0,2961284.0,2248142.0,2248142.0
W1Y,2015 +,1135000.0,1135000.0,1135000.0,1135000.0
W2,1995 - 2004,38000.0,1400000.0,294891.06,237500.0
W2,2005 - 2014,116000.0,6600000.0,712171.76,453000.0
W2,2015 +,7500.0,5218845.0,1204369.59,871000.0
W3,1995 - 2004,14820.0,900000.0,215331.82,173750.0
W3,2005 - 2014,82500.0,1185000.0,351764.39,318500.0
W3,2015 +,2500.0,6200000.0,750825.16,566250.0
W4,1995 - 2004,42400.0,1750000.0,284069.75,207500.0
W4,2005 - 2014,144000.0,2200100.0,584825.19,450000.0
W4,2015 +,6500.0,10050000.0,1115499.15,792500.0
W5,1995 - 2004,25000.0,900000.0,211884.0,181000.0
W5,2005 - 2014,79513.0,1855000.0,488631.64,395975.0
W5,2015 +,69000.0,9500000.0,787701.17,556250.0
W6,1995 - 2004,39000.0,1100000.0,228267.0,199975.0
W6,2005 - 2014,70000.0,2600000.0,556689.71,376250.0
W6,2015 +,14000.0,4000000.0,720331.32,569975.0
W7,1995 - 2004,25000.0,360000.0,152654.5,142500.0
W7,2005 - 2014,120000.0,725000.0,317866.9,278500.0
W7,2015 +,29675.0,1205000.0,555384.9,559625.0
W8,1995 - 2004,48000.0,5424625.0,633140.15,390000.0
W8,2005 - 2014,225000.0,19500000.0,1822396.18,855000.0
W8,2015 +,50000.0,16500000.0,2658773.9,1437500.0
W9,1995 - 2004,59950.0,1075000.0,234819.7,187625.0
W9,2005 - 2014,157300.0,3325000.0,547828.75,406500.0
W9,2015 +,52810.0,7350000.0,868050.85,673750.0
WA1,1995 - 2004,22410.0,224950.0,78248.17,59975.0
WA1,2005 - 2014,61000.0,380000.0,138887.31,127475.0
WA1,2015 +,700.0,1315000.0,192613.83,165000.0
WA10,1995 - 2004,225.0,247000.0,66877.85,50000.0
WA10,2005 - 2014,22000.0,430000.0,126673.34,105000.0
WA10,2015 +,650.0,345000.0,138293.26,115000.0
WA11,1995 - 2004,14000.0,275000.0,68027.62,58475.0
WA11,2005 - 2014,30000.0,448050.0,130951.95,115500.0
WA11,2015 +,950.0,500000.0,166353.39,142250.0
WA12,1995 - 2004,11500.0,250000.0,74629.65,62997.5
WA12,2005 - 2014,35000.0,385000.0,123666.44,122000.0
WA12,2015 +,165.0,4505000.0,245645.47,158000.0
WA13,1995 - 2004,40000.0,822500.0,165337.81,126500.0
WA13,2005 - 2014,89950.0,1275000.0,292694.9,235500.0
WA13,2015 +,108000.0,1350000.0,399581.95,331500.0
WA14,1995 - 2004,20000.0,1400000.0,201913.5,129950.0
WA14,2005 - 2014,43113.0,2800000.0,298668.09,209725.0
WA14,2015 +,15000.0,1670000.0,410039.78,334375.0
WA15,1995 - 2004,27000.0,900000.0,165820.65,123000.0
WA15,2005 - 2014,82550.0,1900000.0,325701.87,247750.0
WA15,2015 +,5000.0,1700000.0,493798.76,428250.0
WA16,1995 - 2004,27000.0,1000000.0,168454.85,148247.5
WA16,2005 - 2014,56000.0,2200000.0,339553.5,243750.0
WA16,2015 +,1170.0,3500000.0,514961.61,435000.0
WA2,1995 - 2004,15000.0,389950.0,71456.45,58000.0
WA2,2005 - 2014,58000.0,535000.0,151422.75,115000.0
WA2,2015 +,59000.0,660000.0,169084.53,134500.0
WA3,1995 - 2004,20000.0,420000.0,86078.01,70250.0
WA3,2005 - 2014,18000.0,965000.0,145484.67,124500.0
WA3,2015 +,450.0,5700000.0,273955.09,204500.0
WA4,1995 - 2004,12000.0,580000.0,135512.46,110251.5
WA4,2005 - 2014,77000.0,770000.0,200501.27,171000.0
WA4,2015 +,75000.0,1025000.0,295753.21,233875.0
WA5,1995 - 2004,12250.0,392000.0,79750.25,64250.0
WA5,2005 - 2014,66000.0,510000.0,167377.82,154500.0
WA5,2015 +,57016.0,950000.0,212837.02,186500.0
WA6,1995 - 2004,15500.0,425000.0,111820.94,93375.0
